Variables =      x      y      z
  zone      T="outputdata"      i=101      j=101      k=1
  0.05636328   0.33629197   0.00
  0.07061283   0.35384451   0.00
  0.08558506   0.37104165   0.00
  0.10126918   0.38787193   0.00
  0.11765337   0.40432341   0.00
  0.13472325   0.42038118   0.00
  0.15246342   0.43602990   0.00
  0.17085810   0.45125459   0.00
  0.18989135   0.46604074   0.00
  0.20954686   0.48037421   0.00
  0.22980812   0.49424103   0.00
  0.25065920   0.50762651   0.00
  0.27208399   0.52051613   0.00
  0.29406570   0.53289589   0.00
  0.31658591   0.54475249   0.00
  0.33962555   0.55607317   0.00
  0.36316476   0.56684609   0.00
  0.38718170   0.57706155   0.00
  0.41165377   0.58671081   0.00
  0.43656011   0.59578536   0.00
  0.46188761   0.60427611   0.00
  0.48762493   0.61217424   0.00
  0.51375286   0.61947181   0.00
  0.54022155   0.62616281   0.00
  0.56697330   0.63224212   0.00
  0.59397832   0.63770482   0.00
  0.62131900   0.64254515   0.00
  0.64910562   0.64675756   0.00
  0.67734401   0.65033747   0.00
  0.70562247   0.65328239   0.00
  0.73342482   0.65559081   0.00
  0.76062309   0.65726172   0.00
  0.78864228   0.65829444   0.00
  0.81929563   0.65868880   0.00
  0.85283737   0.65843251   0.00
  0.88681780   0.65752374   0.00
  0.91813890   0.65595225   0.00
  0.94689978   0.65374247   0.00
  0.97411022   0.65092313   0.00
  1.00095345   0.64750709   0.00
  1.02930604   0.64344193   0.00
  1.06121801   0.63865934   0.00
  1.09799916   0.63311067   0.00
  1.13799805   0.62682405   0.00
  1.17882305   0.61984727   0.00
  1.21857584   0.61222102   0.00
  1.25733082   0.60395586   0.00
  1.29565569   0.59505524   0.00
  1.33398634   0.58552545   0.00
  1.37223050   0.57538243   0.00
  1.41016410   0.56464495   0.00
  1.44759859   0.55333155   0.00
  1.48448679   0.54145838   0.00
  1.52081706   0.52904135   0.00
  1.55656919   0.51609717   0.00
  1.59168757   0.50264416   0.00
  1.62610803   0.48870141   0.00
  1.65976940   0.47428805   0.00
  1.69262149   0.45942202   0.00
  1.72461713   0.44412127   0.00
  1.75570942   0.42840446   0.00
  1.78585114   0.41229184   0.00
  1.81499536   0.39580434   0.00
  1.84309657   0.37896289   0.00
  1.87011357   0.36178718   0.00
  1.89600660   0.34429688   0.00
  1.92073633   0.32651183   0.00
  1.94426369   0.30845163   0.00
  1.96655004   0.29013606   0.00
  1.98755910   0.27158541   0.00
  2.00726236   0.25282123   0.00
  2.02563367   0.23386560   0.00
  2.04264599   0.21474068   0.00
  2.05826708   0.19546836   0.00
  2.07246384   0.17607063   0.00
  2.08521091   0.15656989   0.00
  2.09651217   0.13698972   0.00
  2.10637929   0.11735411   0.00
  2.11480299   0.09768988   0.00
  2.12168857   0.07803482   0.00
  2.12692044   0.05842951   0.00
  2.13046708   0.03890281   0.00
  2.13263165   0.01943635   0.00
  1.03212614   0.00000000   0.00
 -0.04383864   0.00000000   0.00
 -0.10347957   0.02748832   0.00
 -0.10168627   0.05483863   0.00
 -0.09888119   0.08193163   0.00
 -0.09502180   0.10883607   0.00
 -0.09012719   0.13563946   0.00
 -0.08421387   0.16240200   0.00
 -0.07728574   0.18907440   0.00
 -0.06934414   0.21558011   0.00
 -0.06039236   0.24185136   0.00
 -0.05043920   0.26785500   0.00
 -0.03949538   0.29356669   0.00
 -0.02757176   0.31896246   0.00
 -0.01467727   0.34401900   0.00
 -0.00082094   0.36871342   0.00
  0.01398674   0.39302336   0.00
  0.02973149   0.41692772   0.00
  0.04639759   0.44040596   0.00
  0.06396920   0.46343837   0.00
  0.08243213   0.48600729   0.00
  0.10177211   0.50809591   0.00
  0.12197369   0.52968703   0.00
  0.14301869   0.55076067   0.00
  0.16488777   0.57129653   0.00
  0.18756107   0.59127481   0.00
  0.21101838   0.61067629   0.00
  0.23523902   0.62948227   0.00
